,Sifra,Naslov
8644,1080610110864,"polje, cesta xlvi"
8645,1080610110865,"polje, cesta xvi"
8646,1080610110866,"polje, cesta xviii"
8647,1080610110867,"polje, cesta xx"
8648,1080610110868,"polje, cesta xxii"
8649,1080610110869,"polje, cesta xxiv"
8650,1080610110870,"polje, cesta xxvi"
8651,1080610110871,"polje, cesta xxviii"
8652,1080610110872,"polje, cesta xxx"
8653,1080610110873,"polje, cesta xxxii"
8654,1080610110874,"polje, cesta xxxiv"
8655,1080610110875,"polje, cesta xxxvi"
8656,1080610110876,"polje, cesta xxxviii"
8657,1080610110877,poljedelska ulica
8658,2020960160105,poljska cesta
8659,1080430850020,poljska cesta
8660,2041140360021,poljska cesta
8661,2020980100022,poljska cesta
8662,2020260050020,poljska cesta
8663,2021600120018,poljska cesta
8664,2021690040010,poljska cesta
8665,1080640090041,poljska pot
8666,2060540850038,poljska pot
8667,1080610110878,poljska pot
8668,1080230100045,poljska pot
8669,2010020010016,poljska pot
8670,2091020340025,poljska pot
8671,2021670030019,poljska pot
8672,1080230150006,poljska pot
8673,2091020170018,poljska pot
8674,2111830020010,poljska pot
8675,2010630340027,poljska pot
8676,2011000140027,poljska pot
8677,2040110120014,poljska pot
8678,2090030010040,poljska pot
8679,2090410220013,poljska pot
8680,2010800010009,poljska ulica
8681,2010800060043,poljska ulica
8682,2010590200006,poljska ulica
8683,2041200920036,poljska ulica
8684,2020700200381,poljska ulica
8685,2011320040015,poljska ulica
8686,2090030120000,poljšica pri gorjah
8687,2091020300000,poljšica pri podnartu
8688,2090030010041,poljšiška cesta
8689,2111280430000,poljubinj
8690,2070481360000,polom
8691,2101500230000,polšeče
8692,2051420420000,polšina
8693,1080600880000,polšnik
8694,2040110030155,polule
8695,2041730070000,polzela
8696,1081340570000,polzelo
8697,2041240460000,polžanska gorca
8698,2041240470000,polžanska vas
8699,2041390390000,polže
8700,2110010010021,polževa ulica
8701,2041840060000,pondor
8702,2041900230000,pongrac
8703,2020450100000,pongrce
8704,2041200670000,ponikva
8705,2041900240000,ponikva pri žalcu
8706,1080200150000,ponikve
8707,2060090770000,ponikve
8708,2100130440000,ponikve
8709,2111280440000,ponikve
8710,2061100700000,ponikve pri studencu
8711,2041200680000,ponkvica
8712,1080320400000,ponova vas
8713,1080600890000,ponoviče
8714,1080600650029,ponoviška cesta
8715,2100130090023,popkova ulica
8716,2021350210000,popovci
8717,2020700200382,popovičeva ulica
8718,1080610110879,popovičeva ulica
8719,2040110030156,popovičeva ulica
8720,2091310210000,popovo
8721,2010290060034,porabska ulica
8722,2011000140028,porabska ulica
8723,2010780200000,pordašinci
8724,1080430610000,poreber
8725,2111360150000,poreče
8726,1080610110880,porentova ulica
8727,2111280450000,porezen
8728,2020700200383,poropatova ulica
8729,2070850490008,portoroška
8730,2091020310000,posavec
8731,1080610110881,posavskega ulica
8732,2071700200004,postaja
8733,2111280460000,postaja
8734,2100130450012,postojnska cesta
8735,2100910180011,postojnska cesta
8736,1080610110882,postojnska ulica
8737,2120400040049,postojnska ulica
8738,2010630340028,postružnikova ulica
8739,2020700200384,poštelska ulica
8740,2060090780000,poštena vas
8741,2040110340016,poštna pot
8742,1081400190045,poštna ulica
8743,1080080010017,poštna ulica
8744,2020700200385,poštna ulica
8745,2020870410016,poštna ulica
8746,2020870600012,poštna ulica
8747,2031120120037,poštna ulica
8748,2090520140083,poštna ulica
8749,1080640090042,poštni vrt
8750,1080430230063,pot 27. julija
8751,2041070050009,pot celjskih grofov
8752,1080610110883,pot čez gmajno
8753,1080210070008,pot čez horjulko
8754,1080210070009,pot do andrejčka
8755,1080610110884,pot do šole
8756,1080610110885,pot draga jakopiča
8757,2120500190008,pot elvire vatovec
8758,2050340070013,pot franca pušnika
8759,1080080150014,pot h gozdu
8760,2050340050011,pot hameršak emila
8761,1080610110886,pot heroja trtnika
8762,1080610110887,pot ilegalcev
8763,1080430850021,pot iz vasi
8764,2050340070014,pot josipa brinarja
8765,2021600100012,pot k črpalki
8766,1080080150015,pot k čuvajnici
8767,1080610110888,pot k igrišču
8768,2021600120019,pot k jelšam
8769,2071090440021,pot k lebici
8770,2021080020015,pot k majalu
8771,2020700200386,pot k mlinu
8772,2020980100023,pot k mlinu
8773,2100940210031,pot k pivki
8774,1080610110889,pot k ribniku
8775,2041070050010,pot k ribniku
8776,1080610110890,pot k savi
8777,1080610110891,pot k sejmišču
8778,1080610110892,pot k skakalnici
8779,1080610110893,pot k studencu
8780,1081400190046,pot k studencu
8781,2100910180012,pot k studencu
8782,1081400190047,pot k trojici
8783,1080430230059,pot marije vere
8784,2060541380015,pot na armes
8785,2060540870012,pot na beli breg
8786,2091310010010,pot na bistriško planino
8787,1080230320008,pot na blata
8788,2110140030014,pot na brce
8789,2110840390012,pot na breg
8790,1080610110894,pot na breje
8791,2120500020016,pot na brido
8792,2040990150013,pot na brod
8793,2060540870013,pot na črnile
8794,1081380140019,pot na črno
8795,1081230090009,pot na debeli hrib - del
8796,1080610110895,pot na debeli hrib - del
8797,1080720020004,pot na dobeno
8798,1080430230060,pot na dobravo
8799,2041390610018,pot na dobrotin
8800,2110840390013,pot na drage
8801,1080610110896,pot na drenikov vrh
8802,1081400070018,pot na ferjanko
8803,1080610110897,pot na fužine
8804,1080610110898,pot na golovec
8805,2020980100024,pot na gomilo
8806,2070851320096,pot na gorjance
8807,1080210070010,pot na gornje polje
8808,1080610110899,pot na goro
8809,2040570290020,pot na grad
8810,2110460100009,pot na gradič
8811,1080610110900,pot na gradišče
8812,1080610110901,pot na grič
8813,1080610110902,pot na hreše
8814,2071301880021,pot na hrib
8815,1080430430010,pot na jeranovo
8816,2040990150014,pot na jez
8817,2090520140084,pot na jošta
8818,2100910180013,pot na kal
8819,2050340070015,pot na kal
8820,2020580250020,pot na kamenšak
8821,2100130450013,pot na kilovec
8822,2040570290021,pot na kobivjek
8823,2091470170029,pot na koče
8824,2090520140085,pot na kolodvor
8825,2040570550013,pot na kopitnik
8826,1081400190048,pot na košace
8827,2071790180007,pot na krmusnice
8828,1080610110903,pot na labar
8829,2040110030157,pot na lavo
8830,2071301160010,pot na laze
8831,2060540850039,pot na libno
8832,2090030010042,pot na lisice
8833,1080610110904,pot na mah
8834,1081400080006,pot na mah
8835,1080050010013,pot na malence
8836,2041900290016,pot na mlinarico
8837,2091310140006,pot na močila
8838,1080610110905,pot na most
8839,2021600040022,pot na novec
8840,2020700200387,pot na okope
8841,1080610110906,pot na orle
8842,2100910180014,pot na orlek
8843,2091170110006,pot na ozare
8844,2091310300017,pot na pilarno
8845,1081400080007,pot na plešivico
8846,1081400040012,pot na polane
8847,2100940210032,pot na poljane
8848,1080430230061,pot na poljane
8849,2091310230003,pot na polje
8850,2060540850040,pot na polšco
8851,2090270190007,pot na pretovč
8852,1080230100046,pot na pridavko
8853,2110840370005,pot na pristavo
8854,1080610110907,pot na rakovo jelšo
8855,2091470170030,pot na rovt
8856,2020700320017,pot na rute
8857,2040990150015,pot na stadion
8858,2040570290022,pot na šmohor
8859,1081400080008,pot na tičnico
8860,1081400190049,pot na tojnice
8861,2100650450004,pot na ulako
8862,2070730370029,pot na veselico
8863,1080390320010,pot na vir
8864,1080610110908,pot na visoko
8865,2090120050005,pot na vovke
8866,2061100810023,pot na zajčjo goro
8867,2091310300018,pot na zali rovt
8868,2110140030015,pot na zavrte
8869,1080610110909,pot na zduše
8870,2090520190009,pot na zelenec
8871,1080230160014,pot na žago
8872,2060090040013,pot na žalce
8873,2041740060008,pot na žvajgo
8874,2010020010017,pot ob črncu
8875,1081400080009,pot ob gozdu
8876,2031120120038,pot ob homšnici
8877,1080230320009,pot ob rovščici
8878,1081400040013,pot ob snežaku
8879,2090410070050,pot otmarja novaka
8880,2090410230012,pot otmarja novaka
8881,2110140030016,pot pod bregom
8882,2090820050012,pot pod gradiščem
8883,1080230440003,pot pod hribom
8884,2100940230003,pot pod mostom
8885,1080610110910,pot sodarjev
8886,2110360090026,pot sv. antona
8887,2021670030020,pot šercerjeve brigade
8888,1080720030046,pot talcev
8889,1080080010018,pot terencev
8890,2090520140086,pot v bitnje
8891,1080610110911,pot v boršt
8892,1080390320011,pot v boršt
8893,2110140030017,pot v čelo
8894,2110360090027,pot v češnjice
8895,1080610110912,pot v čeželj
8896,2090040020013,pot v danico
8897,2100130450014,pot v dele
8898,1080610110913,pot v dolino
8899,2120500410101,pot v gaj
8900,1080610110914,pot v goričico
8901,2091470170031,pot v goropeke
8902,1080390320012,pot v gozd
8903,1080610110915,pot v hrastovec
8904,1080610110916,pot v hribec
8905,1080050010014,pot v jele
8906,2041390610019,pot v konjsko
8907,1080391280012,pot v košco
8908,2041390610020,pot v lešje
8909,1080610110917,pot v mejah
8910,1080610110918,pot v mlake
8911,1081400190050,pot v močilnik
8912,1080610110919,pot v podgorje
8913,2090520140177,pot v puškarno
8914,1080390320013,pot v resje
8915,1080430230062,pot v rudnik
8916,2091470170032,pot v skale
8917,1080610110920,pot v smrečje
8918,2110140030018,pot v strano
8919,2020960160106,pot v toplice
8920,2090520140178,pot v torklo
8921,2110360270009,pot v trnje
8922,1080610110921,pot v zeleni gaj
8923,2110010010022,pot v žapuže
8924,2050340070016,pot vitka pavliča
8925,1080230440004,pot za bistrico
8926,1080610110922,pot za brdom
8927,2090520140087,pot za krajem
8928,1080610110923,pot za razori
8929,1081400040014,pot za stan
8930,2091310220000,potarje
8931,1080200160000,potiskavec
8932,2020700200388,potiskova ulica
8933,2110010280000,potoče
8934,2090950090000,potoče
8935,2120190240000,potoče
8936,2010590200007,potočna ulica
8937,1080230150007,potočna ulica
8938,2070851320097,potočna vas
8939,2091220510022,potočnikova ulica
8940,1080230100047,potočnikova ulica
8941,1080610110924,potočnikova ulica
8942,1080430620000,potok
8943,2070851550000,potok
8944,2071301320000,potok
8945,2071650370000,potok
8946,2040830070000,potok
8947,2110360250000,potok
8948,2091460110000,potok
8949,2110840300000,potok pri dornberku
8950,1081640120000,potok pri komendi
8951,1080390790000,potok pri muljavi
8952,1080600900000,potok pri vačah
8953,1080430640000,potok v črni
8954,2020700150015,potokarjeva ulica
8955,1080610110925,potokarjeva ulica
8956,2110460220000,potoki
8957,2071090340000,potoki
8958,2090410140000,potoki
8959,1080640090043,potoška cesta
8960,2090410220015,potoška pot
8961,2051420430000,potoška vas
8962,2070851560000,potov vrh
8963,2110440090011,potravno
8964,2020960160107,potrčeva cesta
8965,1080610110926,potrčeva ulica
8966,2020700200389,potrčeva ulica
8967,2021130220010,potrčeva ulica
8968,2021131250006,potrčeva ulica
8969,2021130870042,potrčeva ulica
8970,2040570500000,povčeno
8971,2021600080020,povharska ulica
8972,2070851320098,povhova ulica
8973,2090520270000,povlje
8974,1081380060000,povodje
8975,2020960160108,povodnova ulica
8976,2060541190000,površje
8977,1080610110927,povšetova ulica
8978,2120350270000,povžane
8979,2091220340000,pozirno
8980,2010970140000,poznanovci
8981,1081340580000,poznikovo
8982,2090530040013,požar
8983,2051420440000,požarje
8984,1080080150016,požarnice
8985,2020980090000,požeg
8986,2040570290023,poženelova ulica
8987,2090120110000,poženik
8988,2040570510000,požnica
8989,2111280470000,prapetno
8990,2111280480000,prapetno brdo
8991,2071930300000,prapreče
8992,2041890070000,prapreče
8993,2051290110000,prapreče - del
8994,2051420450000,prapreče - del
8995,2070851580000,prapreče pri straži
8996,2071190380000,prapreče pri šentjerneju
8997,2070851380005,prapreška pot
8998,2041200690000,prapretno
8999,2040990140000,prapretno
9000,2050340150000,prapretno pri hrastniku - del
9001,2051290120000,prapretno pri hrastniku - del
9002,2071090350000,praproče
9003,2071040570000,praproče
9004,1080210260000,praproče
9005,2071301880022,praproče
9006,1080320670000,praproče pri grosupljem
9007,1080390800000,praproče pri temenici
9008,1080430650000,praproče v tuhinju
9009,1080600650030,praprošče
9010,2091020320000,praproše
9011,2091310130010,praproše
9012,2071090360000,praprot
9013,2090120120000,praprotna polica
9014,2071301330000,praprotnica
9015,2021690030030,praprotnikova ulica
9016,1080610110928,praprotnikova ulica
9017,2020960160193,praprotnikova ulica
9018,2020700200390,praprotnikova ulica
9019,2040790090020,praprotnikova ulica
9020,2091220350000,praprotno
9021,1080640130000,praprotno brdo
9022,2090520280000,praše
9023,1080430430011,prašnikarjev drevored
9024,1080610110929,prašnikarjeva ulica
9025,2020700200391,prazna ulica
9026,1081340590000,prazniki
9027,1080610110930,praznikova ulica
9028,1080610110931,pražakova ulica
9029,2091170060000,prebačevo
9030,2010630450000,precetinci
9031,2020870460000,preclava
9032,2070851590000,prečna
9033,2120500060006,prečna cesta
9034,1080230250006,prečna pot
9035,2041740060009,prečna pot
9036,1081400040015,prečna pot
9037,1080320170047,prečna pot
9038,1081400190051,prečna pot
9039,2020960160109,prečna pot
9040,2060090120060,prečna pot
9041,2051420680023,prečna pot
9042,2060090280010,prečna pot
9043,2070730370030,prečna pot
9044,1080230300009,prečna ulica
9045,1080230100048,prečna ulica
9046,2021600080021,prečna ulica
9047,1080600650031,prečna ulica
9048,1080430230064,prečna ulica
9049,2010290060035,prečna ulica
9050,2021780050018,prečna ulica
9051,2020980100025,prečna ulica
9052,1080601240011,prečna ulica
9053,2010800010010,prečna ulica
9054,2090520140179,prečna ulica
9055,2021080160044,prečna ulica
9056,1080610110932,prečna ulica
9057,2020700200392,prečna ulica
9058,2100910180015,prečna ulica
9059,2031120120039,prečna ulica
9060,2021130930005,prečna ulica
9061,2020870600013,prečna ulica
9062,2120400040050,prečna ulica
9063,2070480170006,prečna ulica
9064,2021180010011,prečna ulica
9065,2021130870043,prečna ulica
9066,2021600120020,prečna ulica
9067,2071040640022,prečna ulica
9068,2021690010009,prečna ulica
9069,2021710130010,prečna ulica
9070,2041140360022,prečna ulica
9071,2041900290017,prečna ulica
9072,2070170140022,prečna ulica
9073,2090030010043,prečna ulica
9074,2090040020014,prečna ulica
9075,2100940210033,prečna ulica
9076,2020980100026,pred njivami
9077,2010970150000,predanovci
9078,2041240480000,predel
9079,2041240490000,predenca
9080,2070480910000,predgrad
9081,2110360260000,predgriže
9082,2091310300019,predilniška cesta
9083,1080600650032,predilniška ulica
9084,2020700200393,predilniška ulica
9085,2100940220000,predjama
9086,1080610110933,predjamska cesta
9087,2110010290000,predmeja
9088,2090270520000,predmost
9089,1080320410000,predole
9090,1080610110934,predor pod gradom
9091,2090520290000,predoslje
9092,1080200170000,predstruge
9093,2100380380000,pregarje
9094,1080391280013,preglje
9095,2111280600021,pregljev trg
9096,1080610111508,pregljeva ulica
9097,2020700200394,pregljeva ulica
9098,2040110030158,pregljeva ulica
9099,1080610110935,preglov trg
9100,2091310300020,prehod
9101,2020700200395,prekmurska ulica
9102,2010020010018,prekmurska ulica
9103,1080610110936,prekmurska ulica
9104,2041890080000,prekopa
9105,2040110210000,prekorje
9106,2040300040006,prekštan
